date,MSFT,NOC,KO,WMT,CVX,UBER,NFLX,DDOG,MDB,UPS,PG,GM,DE,AMD,SHOP,HD,ZS,TSLA,SNOW,BILL,BA,XOM,ABNB,META,AMZN,ROKU,NET,LMT,PLTR,NVDA,AAPL,PEP,V,F,JNJ,T,HON,MCD,UNH,CAT,IBM,OKTA,VZ,PFE,JPM,CRWD,DOCU,MMM,GE
2021-02-24,234.55,301.73,50.71,133.21,103.31,53.91,553.41,99.36,398.14,160.07,127.66,52.9,345.66,86.94,1301.15,259.97,207.81,742.02,273.52,169.42,229.34,56.7,200.2,264.31,3159.53,413.79,76.43,346.53,26.39,579.96,125.35,132.09,219.43,12.27,162.59,29.38,211.03,213.27,332.21,222.47,123.21,269.9,57.12,33.75,153.26,216.6,239.66,177.63,13.12
2021-02-25,228.99,301.89,50.17,131.95,102.35,51.45,546.7,95.0,380.0,157.51,126.58,50.6,348.03,82.42,1245.1,255.25,195.79,682.22,260.34,159.17,216.45,55.76,182.06,254.69,3057.16,382.34,71.72,341.69,23.96,532.3,120.99,130.0,213.75,11.76,162.76,28.63,204.79,210.95,328.87,221.82,122.47,256.28,56.5,33.82,151.18,208.66,225.73,178.76,12.76
2021-02-26,232.38,291.66,48.99,129.92,100.0,51.75,538.85,95.41,385.93,157.83,123.53,51.33,349.12,84.51,1280.97,258.34,205.03,675.5,259.54,165.01,212.01,54.37,206.35,257.62,3092.93,395.48,73.97,330.25,23.9,548.58,121.26,129.19,212.39,11.7,158.46,27.89,202.35,206.14,332.22,215.88,118.93,261.45,55.3,33.49,147.17,216.0,226.66,175.06,12.54
2021-03-01,236.94,293.46,49.9,131.37,102.05,54.4,550.64,97.61,395.04,161.47,124.29,52.54,359.51,86.39,1309.94,261.62,210.16,718.43,272.17,171.48,224.39,56.4,196.42,264.91,3146.14,420.31,76.9,333.47,24.81,553.67,127.79,130.62,216.63,11.98,159.32,28.09,206.22,208.25,334.65,219.76,120.74,269.81,55.36,33.69,150.5,223.4,238.56,176.41,13.11
2021-03-02,233.87,298.78,50.1,130.11,102.44,54.65,547.82,93.51,379.93,161.37,123.9,54.11,351.44,84.13,1309.06,260.29,202.61,686.44,270.6,163.0,223.14,56.07,189.9,259.0,3094.53,389.67,75.5,338.59,24.48,536.25,125.12,131.07,215.77,12.55,159.02,28.22,206.58,208.67,334.64,215.82,120.33,259.06,54.98,33.51,150.01,222.1,232.59,177.11,12.98
2021-03-03,227.56,299.1,49.98,127.59,103.59,56.11,520.7,90.0,352.05,160.43,123.16,52.67,343.06,80.86,1220.3,257.36,187.83,653.2,247.03,156.47,228.56,56.52,180.4,255.41,3005.0,369.5,70.83,340.91,23.59,512.19,122.06,129.14,214.85,12.17,156.22,28.72,207.01,205.82,332.87,214.91,122.36,241.22,55.38,34.39,152.91,210.62,219.64,178.06,13.44
2021-03-04,226.73,297.51,49.94,127.53,104.5,53.07,511.29,85.0,328.29,159.45,122.15,51.83,337.95,77.75,1149.44,250.93,180.9,621.44,249.0,148.66,224.71,58.71,180.23,257.64,2977.57,359.95,67.3,338.25,24.73,494.81,120.13,128.83,211.5,11.93,153.07,28.92,202.94,204.84,333.81,212.77,120.11,226.22,54.8,34.2,150.56,192.99,210.62,177.63,13.57
2021-03-05,231.6,300.91,50.79,129.12,109.0,55.54,516.39,82.2,308.17,164.4,125.98,53.75,349.83,78.52,1131.01,253.52,175.37,597.95,239.73,149.0,223.22,60.93,179.81,264.28,3000.46,353.54,67.03,340.43,23.95,498.46,121.42,133.03,215.41,12.27,156.1,29.62,206.58,207.37,347.1,220.16,122.83,215.96,56.0,34.39,150.91,183.12,204.31,180.8,13.6
2021-03-08,227.39,305.62,51.64,127.88,109.75,53.2,493.33,77.52,287.05,160.87,127.31,54.98,353.7,73.96,1072.43,259.03,167.84,563.0,213.99,138.81,224.03,60.87,180.81,255.31,2951.95,327.19,61.77,341.45,22.52,463.73,116.36,132.13,220.27,12.65,157.4,29.99,207.7,209.11,350.17,221.58,124.81,208.51,56.79,34.35,152.91,179.75,192.84,183.77,14.17
2021-03-09,233.78,298.3,50.86,128.89,109.5,55.25,506.44,82.0,311.92,163.27,126.18,54.65,352.69,78.53,1130.74,264.96,181.43,673.58,230.02,148.74,230.61,59.93,183.11,265.74,3062.85,361.11,69.43,337.5,24.26,500.81,121.085,132.25,220.36,12.57,157.7,29.64,207.61,208.55,351.98,216.8,124.18,219.98,56.2,34.45,151.83,199.1,213.22,181.18,14.0
