date,MSFT,NOC,KO,WMT,CVX,UBER,NFLX,DDOG,MDB,UPS,PG,GM,DE,AMD,SHOP,HD,ZS,TSLA,SNOW,BILL,BA,XOM,ABNB,META,AMZN
2020-07-17,202.88,306.84,46.82,131.74,87.19,32.55,492.99,87.3,208.97,118.55,125.63,26.45,176.51,55.04,928.13,260.38,120.31,1500.84,,82.9,175.66,43.52,,242.03,2961.97
2020-07-20,211.6,301.49,46.12,131.47,85.27,33.66,502.41,92.14,222.0,118.35,125.24,26.01,173.81,57.46,1009.39,260.17,127.6,1643.0,,88.76,174.42,42.5,,245.42,3196.84
2020-07-21,208.75,308.19,47.2,132.33,91.39,32.55,490.1,90.72,218.39,119.04,125.07,26.15,175.65,57.0,952.83,262.42,125.47,1568.36,,86.47,178.63,44.65,,241.75,3138.29
2020-07-22,211.75,316.0,48.48,132.66,91.04,32.66,489.82,89.5,216.79,118.72,126.14,26.3,175.49,61.79,957.33,265.17,125.11,1592.33,,85.38,179.79,43.61,,239.87,3099.91
2020-07-23,202.54,313.06,48.28,131.64,91.01,32.17,477.58,85.22,206.54,118.14,126.16,26.76,176.73,59.57,928.41,263.81,123.46,1513.07,,83.3,176.45,43.7,,232.6,2986.55
2020-07-24,201.3,312.69,48.49,131.24,90.13,31.18,480.45,84.84,204.64,118.35,125.96,26.25,175.35,69.4,929.81,265.31,121.72,1417.0,,82.32,173.76,43.43,,230.71,3008.91
2020-07-27,203.85,308.02,48.48,131.21,91.04,30.99,495.65,87.83,207.0,121.01,126.32,25.7,176.0,68.97,976.39,267.42,124.87,1539.6,,82.89,170.21,44.07,,233.5,3055.21
2020-07-28,202.02,312.87,48.18,131.76,89.11,30.81,488.51,88.28,201.5,119.62,127.88,26.33,175.79,67.61,985.0,265.28,124.38,1476.49,,85.1,170.84,43.55,,230.12,3000.33
2020-07-29,204.06,315.26,48.02,130.69,90.07,31.02,484.48,90.13,216.3,123.68,128.31,25.89,180.25,76.09,1053.59,264.66,126.97,1499.11,,91.4,166.01,44.03,,233.29,3033.53
2020-07-30,203.9,326.01,47.69,130.12,86.27,30.24,485.8,92.76,228.58,141.46,131.42,25.2,178.04,78.2,1048.84,266.31,129.29,1487.49,,92.07,161.95,41.87,,234.5,3051.88
2020-07-31,205.01,325.01,47.24,129.4,83.94,30.26,488.88,93.86,229.08,142.76,131.12,24.89,176.31,77.43,1024.0,265.49,129.85,1430.76,,93.11,158.0,42.08,,253.67,3164.68
2020-08-03,216.54,323.59,46.3,129.3,84.81,31.19,498.62,95.67,219.62,142.18,131.29,25.64,177.62,77.67,1083.05,266.18,132.58,1485.0,,96.82,162.27,42.25,,251.96,3111.89
2020-08-04,213.29,325.01,46.69,131.64,86.49,32.68,509.64,94.22,214.66,144.72,133.79,25.8,178.11,85.04,1080.0,267.87,132.49,1487.0,,94.75,165.07,43.47,,249.83,3138.83
2020-08-05,212.94,329.71,47.22,129.81,87.2,33.2,502.11,94.32,217.74,145.08,133.44,26.33,182.82,85.31,1094.65,267.48,134.53,1485.02,,100.97,174.28,43.85,,249.12,3205.03
2020-08-06,216.35,326.34,47.48,129.35,87.47,34.71,509.08,90.01,213.75,145.47,132.71,26.62,181.26,86.71,1088.13,269.37,132.28,1489.58,,101.15,172.2,43.64,,265.28,3225.0
2020-08-07,212.48,329.27,47.8,129.97,86.8,32.9,494.73,75.28,199.65,156.9,133.55,26.72,183.5,84.85,1053.12,271.64,125.85,1452.71,,94.49,170.02,43.44,,268.44,3167.46
2020-08-10,208.25,335.73,47.72,131.88,89.73,32.27,483.38,76.365,191.8,159.59,134.1,27.98,189.91,82.24,1005.56,274.73,122.39,1418.57,,87.6,179.41,44.51,,263.0,3148.16
2020-08-11,203.38,341.85,47.93,130.2,89.62,31.21,466.93,75.68,191.68,155.85,133.23,28.52,193.22,76.88,971.99,274.92,117.51,1374.39,,84.27,180.13,44.97,,256.13,3080.67
2020-08-12,209.19,339.4,48.43,131.89,90.72,30.84,475.47,76.61,195.0,157.79,135.46,28.03,192.31,82.61,991.0,281.58,119.34,1554.76,,85.83,175.44,44.09,,259.89,3162.24
2020-08-13,208.7,338.62,48.38,131.85,89.82,30.46,481.33,82.42,199.47,159.29,135.78,27.55,189.5,81.84,999.9,281.66,122.07,1621.0,,85.64,174.73,43.01,,261.3,3161.02
2020-08-14,208.9,342.06,48.45,132.6,90.35,29.99,482.68,81.24,199.13,160.74,135.1,27.86,191.13,81.3,987.9,280.55,122.89,1650.71,,86.47,178.08,43.2,,261.24,3148.02
2020-08-17,210.28,339.76,48.21,135.6,90.77,29.48,482.35,83.45,204.99,160.3,135.5,30.01,192.99,82.42,1012.96,288.24,124.49,1835.64,,94.25,172.01,42.64,,261.16,3182.41
2020-08-18,211.49,337.6,48.42,134.71,87.63,30.08,491.87,83.46,209.75,159.99,136.51,29.84,192.13,81.66,1024.71,285.0,127.97,1887.09,,93.91,170.23,42.43,,262.34,3312.49
2020-08-19,209.7,337.91,47.37,132.41,86.39,29.42,484.53,82.47,212.69,160.34,135.77,29.22,191.99,81.09,1009.11,282.86,128.26,1878.53,,95.69,169.27,41.96,,262.59,3260.48
2020-08-20,214.58,336.67,47.35,130.57,84.81,31.41,497.9,85.78,219.8,159.55,136.85,28.83,191.1,82.77,1039.62,280.68,136.42,2001.83,,97.18,169.58,41.32,,269.01,3297.37
2020-08-21,213.02,337.86,47.28,131.63,85.08,30.83,492.31,86.12,216.66,159.03,137.44,28.56,199.5,83.81,1021.12,283.23,135.22,2049.98,,96.71,167.5,41.01,,267.01,3284.72
2020-08-24,213.69,344.42,47.97,131.33,87.2,31.04,488.81,84.34,210.99,160.35,138.51,30.31,205.4,83.08,999.32,286.75,135.74,2014.2,,93.61,178.27,42.22,,271.39,3307.46
2020-08-25,216.47,343.0,47.91,130.63,86.13,31.19,490.58,83.77,216.33,159.04,139.06,29.69,205.6,86.35,1037.19,286.13,135.63,2023.34,,96.77,174.73,40.88,,280.82,3346.49
2020-08-26,221.15,341.41,48.16,130.7,84.78,32.3,547.53,86.28,228.84,158.9,138.39,29.48,211.01,86.02,1089.33,291.93,140.0,2153.17,,103.0,171.9,40.01,,303.91,3441.85
2020-08-27,226.58,348.99,48.23,136.63,84.91,32.8,526.27,83.54,227.21,160.21,138.21,29.69,209.83,83.8,1053.5,288.63,138.76,2238.75,,106.06,174.2,39.74,,293.22,3400.0
2020-08-28,228.91,344.75,49.83,140.3,85.63,33.8,523.89,82.98,225.91,162.36,138.77,30.02,209.9,85.55,1042.06,286.29,141.13,2213.4,,100.31,175.8,40.69,,293.66,3401.8
2020-08-31,225.53,342.61,49.53,138.85,83.93,33.63,529.56,83.55,233.8,163.62,138.33,29.63,210.06,90.82,1066.42,285.04,143.34,498.32,,98.98,171.82,39.94,,293.2,3450.96
2020-09-01,227.27,340.38,49.12,147.59,83.08,34.3,556.55,85.77,250.72,162.65,138.18,29.79,217.69,92.18,1134.32,285.94,159.36,475.05,,98.33,172.1,39.43,,295.44,3499.12
2020-09-02,231.65,348.36,51.19,147.68,83.19,34.37,552.84,84.19,239.53,165.78,140.51,30.96,217.11,90.22,1074.59,287.2,158.52,447.37,,100.04,174.78,39.19,,302.5,3531.45
2020-09-03,217.3,342.23,50.48,144.54,82.28,33.41,525.75,80.1,221.94,158.02,138.26,29.48,210.81,82.54,1015.7,274.63,143.45,407.0,,90.13,168.77,39.11,,291.12,3368.0
2020-09-04,214.25,339.03,51.04,142.83,81.93,33.24,516.05,79.57,214.51,160.78,137.96,30.0,211.34,82.01,973.02,269.66,134.34,418.32,,87.05,171.05,39.08,,282.73,3294.62
2020-09-08,202.66,334.56,49.81,138.45,78.97,34.32,507.02,79.98,210.72,156.45,135.94,32.38,210.24,78.69,917.4,269.26,133.17,330.21,,84.02,161.08,38.18,,271.16,3149.84
2020-09-09,211.29,339.41,50.19,139.89,80.03,35.01,500.19,81.98,215.58,159.8,138.15,31.95,215.52,81.91,949.31,277.04,134.19,366.28,,88.31,160.78,37.95,,273.72,3268.61
2020-09-10,205.37,330.02,50.0,136.81,78.15,35.98,480.67,80.67,209.64,157.89,136.7,30.17,215.11,78.98,934.17,272.7,132.61,371.34,,91.3,157.69,37.0,,268.09,3175.11
2020-09-11,204.03,338.88,51.06,136.7,77.69,36.98,482.03,80.36,207.38,158.87,138.14,30.46,215.96,76.34,914.5,276.33,128.5,372.72,,89.71,160.23,36.9,,266.61,3116.22
2020-09-14,205.41,338.45,50.71,137.32,77.29,37.95,476.26,84.39,211.03,160.14,138.63,31.18,218.33,77.9,931.83,280.65,130.1,419.62,,88.77,165.35,36.66,,266.15,3102.97
2020-09-15,208.78,338.02,51.05,137.36,76.35,37.47,495.99,88.54,213.6,161.53,138.63,31.58,215.77,78.93,929.39,285.58,132.64,449.76,,87.08,163.49,36.27,,272.42,3156.13
2020-09-16,205.05,343.47,50.79,136.26,78.56,37.66,483.86,89.38,205.69,159.87,137.7,31.79,215.4,76.66,885.18,281.63,131.06,441.76,253.93,84.67,167.46,37.81,,263.52,3078.1
2020-09-17,202.91,343.84,50.55,136.69,78.79,37.06,470.2,87.25,208.65,159.75,137.52,31.92,219.94,76.55,870.76,279.96,127.21,423.43,227.54,84.11,167.53,37.8,,254.82,3008.73
2020-09-18,200.39,341.5,50.45,135.29,78.21,37.12,469.96,85.69,214.35,159.66,137.37,31.5,221.97,74.93,901.34,275.19,129.1,442.15,240.0,87.04,161.14,37.19,,252.53,2954.91
2020-09-21,202.54,325.89,49.09,137.07,76.3,36.49,487.35,88.14,222.54,161.06,136.71,30.0,214.21,77.94,927.89,272.35,134.93,449.39,228.85,88.35,156.35,36.43,,248.15,2960.47
2020-09-22,207.42,332.8,49.66,138.31,75.53,34.4,491.17,93.41,222.91,161.89,137.96,29.44,217.58,77.7,954.25,273.31,137.99,424.23,235.16,91.65,156.8,35.53,,254.75,3128.99
2020-09-23,200.59,328.06,48.21,135.99,71.95,33.55,470.61,91.1,219.01,161.55,136.31,29.34,214.55,74.73,918.81,266.55,135.61,380.36,217.39,92.3,151.18,34.39,,249.02,2999.86
2020-09-24,203.19,324.72,48.7,136.7,71.8,33.35,473.08,88.37,218.56,160.41,136.92,29.11,216.52,75.82,908.61,265.7,134.56,387.79,226.74,93.8,146.05,34.32,,249.53,3019.79
2020-09-25,207.82,328.0,48.72,137.27,71.83,34.46,482.88,90.65,233.18,166.12,137.62,29.0,219.25,78.055,960.92,268.55,138.27,407.34,229.0,95.18,156.03,34.64,,254.82,3095.13
2020-09-28,209.44,329.52,49.28,137.25,73.93,35.56,490.65,92.25,230.95,168.9,138.01,29.44,221.9,79.48,966.5,272.33,138.42,421.2,250.41,97.54,166.08,35.31,,256.82,3174.05
2020-09-29,207.26,325.28,48.92,137.14,71.9,35.43,493.48,90.92,232.09,168.5,137.26,28.74,220.18,81.77,1025.7,272.11,140.49,419.07,259.13,101.64,163.6,34.28,,261.79,3144.88
2020-09-30,210.33,315.49,49.37,139.91,72.0,36.48,500.03,102.16,231.51,166.63,138.99,29.59,221.63,81.99,1022.97,277.71,140.69,429.01,251.0,100.31,165.26,34.33,,261.9,3148.73
2020-10-01,212.46,311.81,49.18,143.08,70.42,37.14,527.51,103.51,235.78,167.65,139.24,30.38,219.04,84.86,1054.43,277.62,144.295,448.16,243.46,101.64,167.86,33.13,,266.63,3221.26
2020-10-02,206.19,313.95,49.36,140.5,71.19,37.72,503.06,103.49,234.32,166.96,138.12,30.46,224.79,81.8,1028.99,279.31,142.05,415.09,227.1,101.09,168.08,32.98,,259.94,3125.0
2020-10-05,210.38,312.18,49.38,141.8,72.7,37.14,520.65,106.89,238.69,169.16,139.39,30.96,226.96,86.15,1065.53,282.1,145.31,425.68,240.0,101.84,171.2,33.74,,264.65,3199.2
2020-10-06,205.91,308.97,48.94,140.63,72.3,36.26,505.87,103.92,246.41,169.35,139.61,30.4,226.12,84.48,1041.25,276.47,145.51,413.98,245.1,103.61,159.54,33.39,,258.66,3099.96
2020-10-07,209.83,313.89,49.56,140.89,73.78,36.78,534.66,104.43,253.11,174.99,140.7,31.62,230.57,86.69,1073.43,282.79,147.68,425.3,246.0,109.73,164.61,33.5,,258.12,3195.69
2020-10-08,210.58,319.68,50.46,141.36,75.22,37.34,531.79,102.66,252.86,174.21,141.65,32.21,234.24,86.51,1069.21,284.52,147.66,425.92,240.19,110.44,168.0,35.26,,263.76,3190.55
2020-10-09,215.81,315.28,50.81,142.78,74.0,37.27,539.44,111.79,259.07,174.69,142.92,32.16,234.81,83.1,1096.0,285.92,151.96,434.0,238.0,113.71,167.33,34.74,,264.45,3286.65
2020-10-12,221.4,316.59,51.09,144.25,74.51,36.26,539.81,112.2,263.2,176.54,144.49,32.21,236.52,84.29,1090.0,286.91,151.15,442.3,243.97,115.34,167.35,34.63,,275.75,3442.93
2020-10-13,222.86,312.6,50.22,146.23,73.4,35.56,554.09,116.87,268.15,175.33,144.21,31.87,237.22,85.28,1106.59,290.36,154.42,446.65,249.61,119.78,162.14,34.22,,276.14,3443.63
2020-10-14,220.86,314.89,50.12,143.94,72.95,35.11,541.45,113.55,265.19,174.38,144.04,31.67,238.47,84.21,1082.12,287.09,155.09,461.3,243.18,119.83,163.24,34.15,,271.82,3363.71
2020-10-15,219.66,314.82,49.99,144.53,73.51,34.26,541.94,113.29,269.87,174.04,143.83,32.59,238.24,83.13,1078.3,287.54,154.97,448.88,241.0,116.44,164.24,34.45,,266.72,3338.65
2020-10-16,219.66,316.24,50.03,144.71,72.89,33.72,530.79,112.36,267.3,174.44,144.39,33.45,240.06,83.17,1067.21,287.66,154.85,439.67,242.52,116.06,167.35,34.1,,265.93,3272.71
2020-10-19,214.22,311.33,49.62,142.95,71.28,34.22,530.72,111.66,265.24,172.1,141.91,33.35,238.17,82.0,1069.0,283.73,153.17,430.83,246.78,115.94,167.11,33.42,,261.4,3207.21
2020-10-20,214.65,309.05,50.25,143.9,71.68,36.31,525.42,108.59,256.68,174.88,142.48,35.6,238.87,81.56,1056.49,286.04,150.8,421.94,251.77,112.86,167.24,33.7,,267.56,3217.01
2020-10-21,214.8,308.37,49.99,144.4,70.87,35.2,489.05,102.17,248.84,172.73,143.25,35.77,236.4,79.2,1022.01,284.51,146.85,422.64,270.61,111.99,163.86,33.16,,278.73,3184.94
2020-10-22,214.89,302.99,50.68,143.55,73.4,36.7,485.23,98.94,245.75,172.99,141.45,37.41,236.88,79.42,1007.07,281.16,146.58,425.79,297.09,109.81,169.07,34.86,,278.12,3176.4
2020-10-23,216.23,308.43,50.52,143.85,72.57,36.75,488.28,102.08,248.0,171.9,142.38,36.83,239.53,81.96,1026.22,283.0,147.05,420.63,265.05,109.2,167.36,34.16,,284.79,3204.4
2020-10-26,210.08,309.84,49.8,142.16,70.94,35.49,488.24,99.76,240.1,168.0,141.3,35.82,234.25,82.23,1038.05,276.04,149.0,420.28,251.39,107.7,160.83,33.35,,277.11,3207.04
2020-10-27,213.25,302.12,49.9,142.87,69.51,34.16,488.93,101.33,244.01,170.84,142.36,34.89,228.51,78.88,1082.89,276.84,148.64,424.68,266.77,111.23,155.24,32.82,,283.29,3286.33
2020-10-28,202.68,293.66,47.96,140.04,66.88,33.65,486.24,97.03,240.04,155.78,137.66,34.09,223.37,76.4,1026.71,269.72,144.06,406.02,272.44,108.68,148.14,31.57,,267.67,3162.78
2020-10-29,204.72,292.39,48.02,139.92,68.8,34.06,504.21,96.41,235.69,161.36,137.57,34.89,228.02,78.02,977.0,269.63,142.56,410.83,265.88,105.6,148.29,32.97,,280.83,3211.01
2020-10-30,202.47,289.82,48.06,138.75,69.5,33.41,475.74,90.75,228.47,157.11,137.1,34.53,225.91,75.29,925.43,266.71,135.75,388.04,250.02,100.0,144.39,32.62,,263.11,3036.15
2020-11-02,202.33,296.63,48.62,140.4,72.15,34.81,484.12,88.33,224.18,159.55,138.5,34.55,231.7,74.7,914.99,270.74,134.43,400.51,252.23,96.72,148.6,33.99,,261.36,3004.48
2020-11-03,206.43,304.82,49.35,142.78,71.74,35.77,487.22,90.14,226.97,163.48,141.22,35.35,239.96,76.58,941.72,277.37,134.65,423.9,262.13,99.74,153.65,33.41,,265.3,3048.41
2020-11-04,216.39,315.64,49.17,141.96,71.77,40.99,496.95,97.62,244.67,162.58,140.64,35.24,233.3,81.35,996.0,282.72,145.35,420.98,263.91,108.77,151.63,33.23,,287.38,3241.16
2020-11-05,223.29,307.4,49.44,143.47,72.14,41.96,513.76,101.95,253.15,163.56,142.38,37.14,246.02,83.0,1036.5,285.85,150.07,438.09,263.21,110.88,157.09,33.17,,294.68,3322.0
2020-11-06,223.72,301.36,49.45,145.77,71.15,44.87,514.73,100.35,252.4,167.68,143.23,37.47,247.64,85.88,1045.0,284.24,150.06,429.95,265.0,102.1,157.74,32.78,,293.41,3311.37
2020-11-09,218.39,301.28,52.57,143.54,79.4,48.18,470.5,94.89,239.89,163.22,137.99,38.96,248.87,83.12,902.6,269.97,128.77,421.26,239.84,97.35,179.36,36.93,,278.77,3143.74
2020-11-10,211.01,314.51,53.98,145.56,83.07,47.0,480.24,92.6,230.06,164.73,140.26,41.08,253.97,77.99,885.76,275.57,127.76,410.36,235.68,95.5,188.69,36.86,,272.43,3035.02
2020-11-11,216.55,309.96,53.58,147.98,82.46,46.23,490.76,86.83,245.09,166.64,142.07,40.56,249.35,81.28,947.18,277.75,135.49,417.13,240.76,95.7,182.15,36.48,,276.48,3137.39
2020-11-12,215.44,306.23,53.01,148.23,80.67,46.4,486.77,90.01,251.02,163.11,142.15,39.32,248.01,81.84,925.8,276.24,140.06,411.76,235.38,95.77,176.72,35.23,,275.08,3110.28
2020-11-13,216.51,311.71,53.45,150.54,83.03,47.61,482.84,85.82,246.86,163.67,144.28,41.19,251.79,81.43,918.3,277.17,131.92,408.5,234.8,95.24,187.11,36.08,,276.95,3128.81
2020-11-16,217.23,312.73,53.85,152.44,88.96,49.21,479.1,86.36,242.94,168.44,142.43,42.13,259.1,83.73,919.22,279.57,133.52,408.09,241.85,96.46,202.4,38.16,,278.96,3131.06
2020-11-17,214.46,312.63,53.68,149.37,87.04,48.89,480.63,88.09,248.34,168.88,141.88,41.98,258.21,83.36,914.02,272.47,136.64,441.61,248.03,98.8,210.05,38.67,,275.0,3135.66
2020-11-18,211.08,310.6,52.61,149.09,84.28,49.11,481.79,87.3,247.34,168.45,139.7,42.72,257.33,82.54,931.43,269.83,135.38,486.64,260.54,102.28,203.3,37.21,,271.97,3105.46
2020-11-19,212.42,309.48,53.13,152.12,85.73,49.26,484.67,88.89,255.11,166.48,139.53,42.82,255.59,85.54,966.77,270.93,138.54,499.27,264.0,106.29,205.67,37.4,,272.94,3117.02
2020-11-20,210.39,306.42,52.67,150.24,85.79,48.43,488.24,89.09,264.28,163.76,139.3,43.04,258.56,84.64,988.51,269.81,143.01,489.61,266.0,109.3,199.62,36.94,,269.7,3099.4
2020-11-23,210.11,306.49,52.68,150.93,91.03,50.04,476.62,91.04,265.35,166.6,138.76,44.77,261.11,85.31,980.01,271.4,143.04,521.85,274.15,114.97,211.53,39.36,,268.43,3098.39
2020-11-24,213.86,309.98,53.22,151.36,95.62,51.26,482.88,89.18,264.6,172.69,138.31,46.46,261.51,85.07,971.24,273.31,141.19,555.38,282.1,109.07,218.49,41.98,,276.92,3118.06
2020-11-25,213.87,312.26,52.93,151.83,92.14,50.8,485.0,93.51,265.4,170.5,138.68,45.46,256.43,86.71,1019.52,273.96,146.94,574.0,303.02,114.03,217.61,40.81,,275.59,3185.07
2020-11-27,215.23,306.03,52.7,151.6,91.31,50.72,491.36,96.42,270.02,168.89,138.61,45.06,261.95,87.19,1034.39,275.99,149.74,585.76,328.79,118.98,216.5,40.19,,277.81,3195.34
2020-11-30,214.07,302.26,51.6,152.79,87.18,49.66,490.7,98.92,287.31,171.07,138.87,43.84,261.62,92.66,1090.38,277.41,155.75,567.6,325.84,122.71,210.71,38.13,,276.97,3168.04
2020-12-01,216.21,301.1,52.04,152.64,87.45,49.63,504.58,95.67,275.3,167.96,139.37,44.68,255.13,92.63,1069.06,276.6,151.68,584.76,305.64,123.84,213.01,38.5,,286.55,3220.08
2020-12-02,215.37,298.77,52.11,150.52,89.87,53.09,503.38,93.5,267.91,168.83,138.36,44.58,259.0,93.74,1079.44,271.1,146.79,568.82,292.69,117.7,223.85,39.94,,287.52,3203.53
2020-12-03,214.24,303.43,52.78,149.3,89.8,52.52,497.52,97.36,272.01,167.83,137.34,44.09,252.68,92.31,1062.68,268.14,185.61,593.38,339.89,118.96,237.2,40.21,,281.85,3186.73
2020-12-04,214.36,307.23,53.85,148.91,93.28,54.86,498.31,101.57,277.63,167.25,137.47,44.4,253.39,94.04,1053.89,263.99,180.75,599.04,387.7,126.23,232.71,41.68,,279.7,3162.58
2020-12-07,214.29,301.0,52.99,148.11,90.76,53.8,515.78,99.16,280.46,167.47,137.68,44.31,252.01,94.07,1084.4,262.64,178.11,641.76,388.96,129.93,238.17,40.9,,285.58,3158.0
2020-12-08,216.01,301.96,53.18,149.45,91.54,53.01,512.66,99.85,282.98,166.39,138.05,43.8,252.6,92.92,1102.09,261.72,184.6,649.88,390.0,131.56,236.57,42.24,,283.4,3177.29
2020-12-09,211.8,303.73,53.33,148.27,90.44,53.79,493.6,95.65,280.01,169.18,136.41,44.43,254.83,89.83,1038.19,265.58,176.7,604.48,371.26,132.0,232.06,42.8,,277.92,3104.2
2020-12-10,210.52,298.43,53.05,147.04,93.35,54.35,501.09,101.53,319.06,164.24,135.51,42.87,253.45,91.66,1067.37,264.81,179.75,627.07,373.28,137.11,234.43,44.01,144.71,277.12,3101.49
2020-12-11,213.26,300.57,53.35,147.0,92.45,52.63,503.22,98.98,340.0,168.4,136.51,41.92,255.77,91.65,1057.87,264.55,181.91,609.99,353.96,143.43,230.33,43.8,139.25,273.55,3116.42
2020-12-14,214.2,298.0,53.27,145.65,89.44,51.46,522.42,102.27,340.12,166.62,135.85,41.62,252.72,94.78,1059.17,265.58,183.45,639.83,329.15,143.0,228.62,42.22,130.0,274.19,3156.97
2020-12-15,214.13,298.51,53.84,145.58,89.37,51.0,519.78,101.23,335.19,167.17,136.65,41.66,261.99,97.12,1074.1,267.98,181.24,633.25,328.61,140.51,229.5,43.04,124.8,275.55,3165.12
2020-12-16,219.28,302.01,53.06,145.43,88.69,50.49,524.83,104.55,336.99,170.13,137.27,41.42,261.12,96.85,1157.31,269.59,184.03,622.77,329.97,142.68,225.87,43.7,137.99,275.67,3240.96
2020-12-17,219.42,300.68,53.27,146.1,88.41,50.63,532.9,108.7,372.85,174.49,138.25,42.03,264.53,96.84,1180.0,273.97,187.76,655.9,325.54,145.94,221.24,43.48,147.05,274.48,3236.08
2020-12-18,218.59,303.13,53.74,145.95,87.19,50.62,534.45,107.72,376.87,175.18,139.04,41.01,270.7,95.92,1170.96,270.45,195.88,695.0,334.25,148.08,219.75,42.73,157.3,276.4,3201.65
2020-12-21,222.59,297.61,52.81,145.97,86.09,51.8,528.91,106.46,383.29,172.59,137.52,41.21,267.75,93.23,1197.26,270.99,199.62,649.86,349.85,148.04,219.31,41.95,163.02,272.79,3206.18
2020-12-22,223.94,296.32,52.76,144.2,84.36,53.78,527.33,111.07,396.0,174.56,136.55,40.9,269.26,93.16,1277.08,270.04,206.78,640.34,341.16,153.8,218.78,41.24,163.19,267.09,3206.52
2020-12-23,221.02,300.66,53.08,143.22,85.69,53.71,514.48,107.44,376.22,172.64,136.34,42.45,267.94,91.55,1197.96,269.81,207.47,645.98,331.65,149.49,219.69,41.77,158.01,268.11,3185.27
2020-12-24,222.75,299.6,53.44,143.5,85.33,52.88,513.97,106.28,378.48,172.19,137.72,41.58,269.21,91.81,1225.52,270.92,205.27,661.77,323.04,148.39,217.15,41.6,154.84,267.4,3172.69
2020-12-28,224.96,303.02,54.16,145.22,84.9,51.97,519.12,100.22,363.08,171.36,138.68,41.66,267.5,91.6,1147.06,269.25,199.37,663.69,302.81,141.0,216.09,41.74,149.0,277.0,3283.96
2020-12-29,224.15,300.99,54.13,144.3,84.61,52.27,530.87,98.92,363.86,169.03,138.42,41.57,265.34,90.62,1171.61,266.19,197.84,665.99,304.05,138.65,216.25,41.27,150.0,276.78,3322.0
2020-12-30,221.68,302.61,54.44,144.18,85.33,53.15,524.59,99.31,365.11,166.23,137.77,41.84,266.15,92.29,1163.0,265.26,201.31,694.78,300.92,137.25,216.67,41.6,148.43,271.87,3285.85
2020-12-31,222.42,304.72,54.84,144.15,84.45,51.0,540.73,98.44,359.04,168.4,139.14,41.64,269.05,91.71,1131.95,265.62,199.71,705.67,281.4,136.5,214.06,41.22,146.8,273.16,3256.93
2021-01-04,217.69,294.76,52.76,146.53,84.71,51.14,522.86,91.23,350.41,163.8,137.82,40.51,267.64,92.3,1092.4,263.92,196.09,729.77,278.24,137.46,202.72,41.5,139.15,268.94,3186.63
2021-01-05,217.9,296.59,52.18,145.75,87.0,54.01,520.8,93.03,355.56,161.52,138.7,41.66,274.28,92.77,1118.74,266.05,193.48,735.11,283.83,139.59,211.63,43.5,148.3,270.97,3218.51
2021-01-06,212.25,299.14,50.52,146.66,89.8,52.48,500.49,91.33,335.3,161.04,140.16,42.98,290.36,90.33,1087.31,267.57,184.42,755.98,268.02,128.97,211.03,44.61,142.77,263.31,3138.38
2021-01-07,218.29,292.58,49.96,146.65,90.22,56.13,508.89,96.64,351.67,159.0,138.85,43.32,299.73,95.16,1159.53,266.26,193.05,816.04,304.2,135.85,212.71,44.96,151.27,268.74,3162.16
2021-01-08,219.62,288.33,51.08,146.63,91.08,53.28,510.4,99.94,359.86,158.39,138.79,43.06,293.91,94.58,1188.92,269.09,197.37,880.02,300.1,138.88,209.9,45.46,149.77,267.57,3182.7
2021-01-11,217.49,294.74,50.2,147.29,91.6,54.59,499.1,104.25,361.46,161.86,137.85,45.01,294.92,97.25,1177.64,271.23,198.7,811.19,293.19,133.27,206.79,46.84,148.13,256.84,3114.21
2021-01-12,214.93,297.54,50.11,148.97,93.34,58.54,494.25,105.58,370.8,163.91,137.05,47.82,302.09,95.355,1188.24,276.33,205.9,849.44,293.35,136.0,208.41,47.88,160.8,251.09,3120.83
2021-01-13,216.34,299.46,50.16,147.45,93.25,59.4,507.79,104.85,375.81,163.11,137.26,48.73,301.22,91.78,1199.82,274.05,207.08,854.41,296.55,134.5,207.21,48.42,169.99,251.64,3165.89
2021-01-14,213.02,303.02,49.23,146.97,95.49,56.91,500.86,101.84,364.46,163.47,135.8,51.53,302.85,90.79,1178.86,268.34,209.87,845.0,303.76,128.58,209.91,50.31,180.5,245.64,3127.47
2021-01-15,212.65,300.75,48.7,144.64,92.09,55.52,497.98,99.84,361.26,158.9,134.78,49.97,295.4,88.21,1170.47,275.59,211.06,826.16,291.3,127.74,204.32,47.89,169.27,251.36,3104.25
2021-01-19,216.44,298.02,48.51,143.39,94.51,56.3,501.77,99.09,368.0,156.28,133.6,54.84,294.99,89.45,1173.97,273.19,212.0,844.55,286.21,128.5,210.71,48.84,173.69,261.1,3120.76
2021-01-20,224.34,298.78,48.68,145.51,95.38,56.38,586.34,104.28,368.81,159.84,131.93,55.86,300.94,88.75,1200.98,274.3,214.76,850.45,281.88,128.25,211.45,49.53,161.83,267.48,3263.38
2021-01-21,224.97,296.87,48.95,144.85,92.01,55.79,579.84,103.34,379.14,160.1,131.01,55.08,305.5,91.53,1198.15,279.05,213.63,844.99,286.32,130.17,207.41,48.11,180.4,272.87,3306.99
2021-01-22,225.95,298.16,48.49,146.33,91.73,54.31,565.17,105.0,384.12,158.99,130.0,55.4,305.17,92.79,1196.7,284.0,217.36,846.64,285.68,131.13,205.84,47.43,181.87,274.5,3292.23
