date,ROKU,NET,LMT,PLTR,NVDA,AAPL,PEP,V,F,JNJ,T,HON,MCD,UNH,CAT,IBM,OKTA,VZ,PFE,JPM,CRWD,DOCU,MMM,GE
2023-01-26,52.58,49.52,459.81,7.24,198.02,143.96,170.22,224.71,12.92,168.89,20.0,209.35,274.72,492.48,262.12,134.45,69.99,40.27,44.25,139.98,104.47,58.6,113.55,81.14
2023-01-27,56.04,53.11,459.6,7.55,203.65,145.93,169.62,231.44,13.27,168.23,19.95,208.13,272.46,486.05,264.54,134.39,71.38,40.64,43.79,140.32,104.35,59.25,115.25,83.23
2023-01-30,54.0,49.97,460.59,7.37,191.62,143.0,169.48,229.1,12.89,162.0,20.16,205.78,270.89,485.79,261.5,135.3,69.21,41.05,43.55,139.13,101.37,58.29,112.58,80.83
2023-01-31,57.5,52.91,463.26,7.78,195.37,144.29,171.02,230.21,13.51,163.42,20.37,208.48,267.4,499.19,252.29,134.73,73.61,41.57,44.16,139.96,105.9,60.64,115.08,80.48
2023-02-01,60.05,55.51,462.25,8.2,209.43,145.43,171.56,230.9,13.79,164.92,20.18,206.72,266.27,497.0,249.54,135.09,76.15,41.69,43.97,139.59,110.5,63.0,115.86,82.32
2023-02-02,65.47,63.29,457.19,8.99,217.09,150.82,169.97,229.56,14.32,165.54,20.28,207.38,263.21,470.83,244.9,136.39,81.27,41.83,44.34,138.94,115.93,67.83,120.29,83.94
2023-02-03,62.84,59.43,459.08,8.41,211.0,154.5,169.12,230.13,13.23,164.61,19.83,202.69,264.23,472.02,247.76,136.94,77.47,41.51,44.06,141.09,113.56,65.33,117.49,81.96
2023-02-06,62.21,56.65,469.1,8.31,210.89,151.73,171.82,229.44,13.14,163.36,19.58,204.04,267.92,475.24,251.42,136.18,76.34,41.28,43.76,141.92,109.42,62.95,116.5,82.35
2023-02-07,62.5,58.37,468.33,8.33,221.73,154.65,171.56,231.32,13.45,163.4,19.25,205.47,267.34,476.88,249.66,135.84,77.22,40.55,43.59,143.65,114.59,66.18,116.9,82.11
2023-02-08,59.1,58.07,469.65,8.22,222.05,151.92,171.16,230.2,13.42,163.61,19.16,202.22,262.82,483.22,248.87,135.98,75.91,40.52,43.98,142.64,114.48,64.95,115.25,81.96
2023-02-09,54.99,58.17,470.09,7.95,223.37,150.87,172.78,229.35,13.49,161.4,18.97,199.22,260.66,485.73,246.28,133.75,77.16,39.81,43.34,140.42,113.42,63.85,112.93,80.79
2023-02-10,54.9,60.1,480.83,7.51,212.65,151.01,176.2,227.2,12.73,162.15,19.07,200.47,262.42,494.25,247.67,135.6,76.39,40.01,43.88,141.04,108.96,60.69,113.88,81.29
2023-02-13,55.36,64.08,481.97,7.61,217.88,153.85,177.77,228.88,13.09,162.75,19.26,203.37,266.2,495.35,248.15,137.35,75.56,40.32,43.99,142.57,112.17,61.85,115.28,82.68
2023-02-14,56.64,68.38,481.58,9.22,229.71,153.2,175.77,229.39,12.97,162.04,19.15,201.0,266.61,492.83,244.36,136.01,77.28,40.33,43.72,143.2,116.31,63.64,114.21,83.54
2023-02-15,63.49,72.4,480.51,10.11,227.64,155.33,176.01,228.92,12.93,159.37,19.25,201.71,266.56,491.25,248.7,136.4,78.46,40.38,43.32,143.8,120.52,65.49,114.79,84.77
2023-02-16,70.57,68.32,471.25,9.71,220.02,153.71,175.51,225.83,12.91,158.24,19.26,199.36,265.83,487.35,246.52,135.0,75.27,39.84,42.95,141.82,115.12,66.65,112.0,84.05
2023-02-17,71.56,64.45,475.63,9.2,213.88,152.55,176.28,223.56,12.89,160.39,19.44,201.42,269.99,499.08,247.79,135.02,74.01,40.22,43.21,142.24,114.25,64.47,112.99,83.04
2023-02-21,65.63,61.94,479.19,8.47,206.55,148.48,176.18,220.62,12.2,158.0,19.21,196.76,268.55,491.31,240.71,131.71,72.17,39.2,42.7,139.63,112.43,59.61,109.25,82.26
2023-02-22,68.84,61.47,479.53,8.36,207.54,148.91,176.12,220.02,12.21,157.78,19.38,195.49,268.64,488.89,237.89,130.97,72.56,39.28,42.38,138.56,117.63,60.46,108.94,83.19
2023-02-23,66.79,61.74,479.08,8.17,236.64,149.4,176.31,221.13,12.07,157.73,19.35,195.02,266.78,491.69,237.95,130.79,73.42,38.53,42.3,139.67,117.44,61.44,108.91,82.94
2023-02-24,62.65,59.2,480.4,8.09,232.86,146.71,175.96,219.55,11.88,155.97,19.24,192.04,263.68,484.33,236.17,130.57,72.27,38.74,41.75,140.93,117.28,59.14,107.8,83.55
2023-02-27,62.35,60.26,479.49,8.03,235.01,147.92,175.91,220.35,12.06,155.63,19.03,192.45,264.78,483.32,239.98,130.49,71.64,38.88,40.78,142.16,120.65,59.76,108.27,83.84
2023-02-28,64.69,60.01,474.26,7.84,232.16,147.41,173.53,219.94,12.07,153.26,18.91,191.48,263.91,475.94,239.55,129.3,71.29,38.81,40.57,143.35,120.69,61.35,107.74,84.71
2023-03-01,63.64,58.51,474.33,7.69,226.98,145.31,171.33,218.36,12.32,152.57,18.66,192.88,262.72,475.22,248.67,128.19,71.44,38.3,40.18,142.55,120.21,58.99,110.21,84.14
2023-03-02,64.03,59.4,478.31,7.97,233.14,145.91,173.32,219.06,12.55,152.45,18.66,194.45,267.57,477.7,252.18,128.93,80.91,38.41,40.62,141.07,123.64,61.28,109.9,85.72
2023-03-03,65.62,61.58,477.89,8.33,238.9,151.03,173.15,223.77,13.08,154.02,18.81,196.82,269.07,478.56,255.31,129.64,85.55,38.26,41.15,143.66,126.04,65.09,111.26,86.38
2023-03-06,63.64,60.1,480.17,8.28,235.54,153.83,173.5,226.75,12.98,155.56,18.77,197.04,270.64,480.78,253.98,130.19,84.15,38.15,41.11,142.82,127.59,64.15,109.93,87.06
2023-03-07,62.4,59.6,478.66,8.28,232.88,151.6,172.64,223.17,12.83,154.09,18.71,195.62,267.13,473.88,246.14,128.25,85.42,37.91,40.34,138.62,124.93,64.92,107.09,86.39
2023-03-08,63.24,59.3,479.5,8.13,241.81,152.87,173.11,222.19,12.98,152.96,18.61,195.57,265.33,470.6,248.72,128.05,85.96,37.53,40.12,137.8,128.92,65.66,107.16,86.98
2023-03-09,60.52,57.37,475.85,7.69,234.36,150.59,171.8,220.01,12.45,151.24,18.32,192.88,261.63,464.91,240.96,126.16,83.65,36.55,39.46,130.34,121.68,64.41,105.52,91.56
2023-03-10,59.99,52.72,475.5,7.35,229.65,148.5,172.03,216.14,12.1,151.61,18.43,193.33,262.03,460.33,227.01,125.45,81.03,36.68,39.39,133.65,119.72,49.69,104.06,91.0
2023-03-13,59.54,55.25,477.33,7.87,229.66,150.47,173.71,214.47,12.03,153.06,18.3,193.1,263.08,463.68,224.7,125.58,79.99,36.54,39.86,131.25,121.41,53.065,103.5,88.97
2023-03-14,61.71,54.8,478.87,7.89,240.63,152.59,173.53,218.66,11.93,153.92,18.44,192.97,265.9,464.58,225.67,124.65,81.81,36.88,39.9,134.62,128.01,55.49,102.78,91.17
2023-03-15,62.34,55.25,473.31,7.9,242.28,152.99,176.63,216.37,11.71,154.35,18.31,188.12,266.34,465.43,217.26,123.28,83.21,37.06,40.28,128.26,129.32,56.55,102.78,89.76
2023-03-16,65.18,55.53,473.24,7.98,255.41,155.85,176.51,217.45,11.82,154.03,18.39,189.14,270.57,472.02,218.71,124.7,84.36,36.58,40.37,130.75,133.52,58.81,104.21,91.97
2023-03-17,64.24,54.53,465.87,7.88,257.25,155.0,175.13,217.39,11.3,152.38,18.13,184.64,267.2,469.5,215.01,123.69,83.83,36.79,40.1,125.81,133.12,58.52,103.02,90.29
2023-03-20,61.82,53.72,475.7,8.08,259.0,157.4,177.59,218.15,11.18,153.89,18.49,189.88,270.74,476.96,220.31,125.94,84.24,37.43,40.81,127.14,132.74,55.79,104.31,89.92
2023-03-21,65.91,57.26,474.76,8.45,261.99,159.28,178.01,221.95,11.72,153.89,18.54,191.16,270.21,480.1,224.92,126.57,84.48,37.74,40.66,130.55,136.02,58.51,104.29,92.18
2023-03-22,62.94,55.44,468.9,8.21,264.68,157.83,176.51,220.04,11.48,151.05,18.39,187.16,267.87,475.52,219.95,124.05,82.29,37.31,40.01,127.18,133.26,56.59,101.54,89.59
2023-03-23,63.2,58.18,467.9,8.33,271.91,158.93,175.65,222.59,11.42,151.13,18.46,186.92,269.62,469.91,219.44,123.37,84.26,37.37,40.18,126.84,134.54,57.21,101.0,91.59
2023-03-24,60.0,56.64,474.54,8.2,267.79,160.25,179.09,221.04,11.51,152.65,18.61,188.16,271.33,475.99,217.01,125.29,82.25,37.66,40.39,124.91,131.54,56.62,101.14,91.37
2023-03-27,62.82,56.1,473.39,8.04,265.31,158.28,179.49,221.81,11.52,153.3,18.87,187.99,273.84,481.9,218.0,129.31,83.33,38.05,40.22,128.49,131.39,57.17,101.49,93.31
2023-03-28,60.6,56.48,471.44,8.0,264.1,157.65,179.43,220.33,11.6,151.82,18.72,187.92,275.85,472.58,220.16,129.34,82.16,38.0,39.99,128.88,128.64,57.04,101.74,93.14
2023-03-29,63.91,57.09,474.19,8.22,269.84,160.77,180.67,223.3,12.05,153.31,19.0,189.07,277.44,466.59,223.0,129.71,84.19,38.48,40.25,129.14,129.6,57.98,103.19,94.06
2023-03-30,61.62,58.91,473.18,8.15,273.83,162.36,180.83,222.36,12.29,153.43,19.08,189.12,277.79,470.06,224.54,129.22,84.34,38.66,40.38,128.75,131.72,56.54,102.78,94.05
2023-03-31,65.82,61.66,472.73,8.45,277.77,164.9,182.3,225.46,12.6,155.0,19.25,191.12,279.61,472.59,228.84,131.09,86.24,38.89,40.8,130.31,137.26,58.3,105.11,95.6
2023-04-03,65.71,61.18,486.62,8.38,279.65,166.17,182.5,229.0,12.68,156.85,19.39,193.28,282.14,494.19,229.87,132.06,83.45,39.22,41.35,130.16,136.55,58.08,104.57,96.92
2023-04-04,66.12,61.23,488.54,8.35,274.53,165.63,181.85,227.66,12.72,158.49,19.64,190.94,282.28,493.25,217.45,131.6,82.23,39.65,40.9,128.42,136.86,56.96,102.25,95.05
2023-04-05,61.27,57.64,489.99,7.98,268.81,163.76,183.64,228.17,12.43,165.61,19.88,189.43,282.02,509.23,213.53,132.14,78.59,40.11,41.55,127.61,127.8,55.93,102.29,94.25
2023-04-06,64.08,59.08,490.17,8.09,270.37,164.66,184.36,225.99,12.33,165.15,19.65,190.46,282.89,512.81,209.17,130.5,79.96,39.48,41.5,127.47,127.82,56.47,101.56,93.6
2023-04-10,64.32,58.86,496.75,8.39,275.79,162.03,183.2,226.43,12.72,164.32,19.57,191.68,283.78,515.18,215.53,131.03,78.01,39.35,41.73,127.89,128.1,56.83,102.76,94.36
2023-04-11,63.97,60.7,487.84,8.61,271.69,160.8,182.92,228.45,12.87,164.27,19.69,192.19,284.48,520.97,220.6,130.42,78.23,39.45,41.79,128.52,129.86,57.1,104.56,93.91
2023-04-12,60.47,63.04,488.1,8.33,264.95,160.1,182.56,227.81,12.67,163.92,19.77,193.23,285.3,521.19,220.5,128.54,75.96,39.2,41.37,128.5,135.0,54.48,104.37,94.1
2023-04-13,63.32,64.88,492.14,8.58,264.63,165.56,184.38,232.69,12.46,166.11,19.96,195.9,289.07,526.23,221.67,127.9,75.75,39.32,41.47,128.99,136.1,55.68,106.15,94.3
2023-04-14,61.72,64.68,487.99,8.81,267.58,165.21,183.51,234.02,12.52,165.84,19.93,196.55,288.98,511.79,223.68,128.14,74.3,39.22,41.19,138.73,135.77,54.46,105.77,95.44
2023-04-17,64.47,64.7,489.64,8.8,270.02,165.23,184.45,233.48,12.68,165.67,19.79,197.86,289.31,505.35,225.24,127.82,77.74,39.46,41.18,139.83,137.37,53.78,106.78,96.77
2023-04-18,64.84,64.46,501.41,8.73,276.67,166.47,184.83,233.6,12.73,161.01,19.82,196.93,290.91,504.48,225.2,127.78,77.81,38.94,40.55,141.4,136.38,53.25,106.27,98.47
2023-04-19,61.74,62.87,495.16,8.49,279.31,167.63,184.72,232.57,12.22,162.53,19.7,197.81,291.27,486.2,224.65,126.32,76.91,38.6,40.24,141.22,132.83,53.05,106.08,99.03
2023-04-20,58.92,62.41,490.6,8.15,271.04,166.65,185.33,234.6,11.87,163.58,17.65,196.75,291.0,487.46,222.27,126.36,76.37,37.19,39.85,140.81,129.89,52.29,104.73,99.76
2023-04-21,58.05,62.8,482.55,8.18,271.19,165.02,185.41,234.05,11.81,162.69,18.22,196.08,292.06,483.82,220.27,125.73,75.96,37.32,40.21,140.54,132.25,51.05,104.48,99.51
2023-04-24,59.06,62.5,480.92,8.1,270.42,165.33,185.5,232.76,12.16,163.68,17.53,196.78,293.2,488.94,223.43,125.4,73.15,37.1,39.91,140.73,130.4,50.48,105.06,100.15
2023-04-25,57.72,58.09,475.58,7.74,262.41,163.77,189.71,229.59,11.77,165.18,17.51,195.96,291.51,491.92,218.63,125.89,69.88,37.3,39.33,137.67,122.15,49.15,104.37,98.44
2023-04-26,56.56,59.52,461.62,7.74,269.56,163.76,188.54,228.15,11.54,162.62,17.2,190.9,289.76,482.95,216.19,125.85,69.24,36.92,38.63,135.23,124.12,48.22,102.92,96.21
2023-04-27,57.01,59.58,465.0,7.82,272.26,168.41,189.69,229.01,11.61,163.0,17.61,198.61,294.72,490.47,214.33,126.97,70.03,38.79,38.74,137.05,126.05,49.1,105.33,98.06
2023-04-28,56.21,47.05,464.45,7.75,277.49,169.68,190.89,232.73,11.88,163.7,17.67,199.84,295.75,492.09,218.8,126.41,68.53,38.83,38.89,138.24,120.05,49.44,106.22,98.97
2023-05-01,56.68,44.72,469.43,7.78,289.1,169.59,191.68,232.51,12.06,163.6,17.5,200.48,297.58,495.7,217.27,126.09,68.64,38.71,39.21,141.2,118.79,49.49,105.85,101.18
2023-05-02,55.35,42.88,458.89,7.59,282.1,168.54,192.25,226.98,11.8,165.03,17.07,198.26,298.07,493.39,215.15,125.16,70.28,37.67,39.06,138.92,116.74,48.45,102.98,101.51
2023-05-03,53.51,41.9,453.07,7.56,278.02,167.45,192.18,225.98,11.79,162.87,17.09,197.96,295.22,489.44,215.64,123.45,70.15,37.98,38.45,135.98,117.67,47.4,102.83,101.77
2023-05-04,52.79,40.48,451.93,7.38,275.62,165.79,193.38,225.6,11.56,162.13,16.91,196.22,295.16,487.28,210.38,122.57,72.65,37.35,38.23,134.12,117.88,47.54,101.84,99.32
2023-05-05,54.97,44.07,455.54,7.41,286.8,173.57,194.27,231.78,11.99,162.68,17.13,198.42,296.6,494.28,215.09,123.65,73.78,37.83,38.49,136.74,122.45,48.73,103.35,100.24
2023-05-08,55.71,46.31,450.96,7.74,291.51,173.5,193.35,232.23,12.02,162.31,17.12,196.95,296.69,492.62,214.79,123.4,79.25,37.83,38.67,137.07,132.41,49.3,102.34,100.92
2023-05-09,55.42,47.15,452.04,9.55,285.71,171.77,194.14,233.26,11.86,161.05,17.02,197.13,296.66,490.38,213.49,121.17,76.03,37.57,38.48,136.41,129.94,49.43,100.8,101.0
2023-05-10,55.93,49.21,453.15,9.94,288.85,173.555,194.27,231.27,11.89,161.65,17.04,197.34,296.57,490.07,213.17,122.02,78.25,37.63,38.3,136.48,133.8,50.01,100.9,99.54
2023-05-11,56.85,50.02,450.69,9.88,285.78,173.75,195.34,231.01,11.87,160.99,16.96,193.98,294.79,488.76,210.03,120.9,78.89,37.6,37.58,136.05,132.15,49.44,100.78,99.51
2023-05-12,53.73,49.43,450.79,9.5,283.4,172.57,196.12,231.38,11.67,160.78,17.03,193.62,296.14,491.23,209.54,122.84,76.47,37.59,37.35,134.1,130.23,48.85,100.27,98.8
2023-05-15,54.02,51.21,451.92,9.52,289.53,172.07,194.27,232.81,11.64,159.55,16.95,194.31,295.9,486.86,211.29,123.36,78.38,36.77,37.16,135.23,135.55,51.1,100.49,102.0
2023-05-16,52.23,51.21,447.73,9.47,292.13,172.07,193.43,230.47,11.25,159.34,16.53,191.61,294.15,479.72,207.2,123.46,78.11,36.05,37.01,134.32,134.01,50.26,98.01,101.13
2023-05-17,52.56,54.2,457.3,10.25,301.78,172.69,192.06,232.65,11.5,158.99,16.66,196.02,293.46,484.81,212.1,125.71,80.35,36.18,36.75,138.45,137.23,52.29,100.18,103.47
2023-05-18,53.81,58.52,455.75,11.74,316.78,175.05,191.56,233.6,11.64,158.48,16.55,198.25,294.05,479.23,214.72,126.15,81.19,36.13,36.48,139.5,141.85,52.56,99.64,104.01
2023-05-19,52.61,57.99,454.49,11.71,312.64,175.16,191.84,233.31,11.65,158.91,16.31,197.35,295.55,478.82,214.78,127.26,82.15,36.05,36.77,139.18,144.72,53.12,99.03,104.26
2023-05-22,56.62,56.8,454.72,11.84,311.76,174.2,186.64,231.28,11.63,156.87,16.38,196.93,289.35,480.62,214.26,127.5,85.44,35.96,38.75,138.03,147.41,55.45,101.71,104.55
2023-05-23,55.88,55.92,452.63,12.64,306.88,171.56,186.07,224.58,11.73,156.81,16.1,194.97,286.37,479.44,212.71,128.18,83.42,36.24,39.64,136.59,143.9,54.4,100.7,101.7
2023-05-24,58.18,56.23,452.72,12.23,305.38,171.84,184.89,222.25,11.33,156.66,15.95,191.86,285.92,480.83,209.7,125.68,84.67,35.87,38.63,135.34,149.2,53.47,96.99,100.98
2023-05-25,54.58,58.03,442.83,12.84,379.8,172.99,183.8,223.38,11.38,154.41,15.15,192.27,285.52,477.7,209.98,126.76,84.57,34.82,37.83,135.67,149.61,53.34,97.05,101.52
2023-05-26,56.05,61.14,448.45,13.65,389.46,175.43,183.58,225.01,12.09,154.35,15.5,193.75,286.04,481.52,211.8,128.89,88.1,35.0,37.6,136.94,154.12,55.0,96.94,102.74
2023-05-30,57.73,66.16,447.97,14.71,401.11,177.3,181.61,221.64,12.59,154.37,15.64,194.55,284.92,479.85,209.9,129.48,90.11,34.9,37.01,137.46,158.59,55.97,96.06,102.4
2023-05-31,58.2,69.16,444.01,14.71,378.34,177.25,182.35,221.03,12.0,155.06,15.73,191.6,285.11,487.24,205.75,128.59,90.9,35.63,38.02,135.71,160.13,56.4,93.31,101.53
2023-06-01,58.55,69.65,449.67,14.54,397.7,180.09,182.19,226.5,12.11,154.54,15.81,193.86,287.87,493.63,209.07,129.82,74.69,35.72,38.02,137.58,157.55,57.2,94.28,104.67
2023-06-02,60.14,70.64,454.49,14.52,393.27,180.95,184.06,228.79,12.39,156.97,15.21,198.85,289.91,499.58,226.63,132.42,73.83,34.58,38.36,140.47,151.32,57.47,102.53,105.8
2023-06-05,60.92,69.91,454.69,15.24,391.71,179.58,184.19,226.77,12.59,158.32,15.39,197.18,288.43,498.19,222.47,132.64,72.01,34.46,38.65,139.09,154.08,57.57,97.98,104.1
2023-06-06,62.98,68.62,458.63,15.46,386.54,179.21,181.56,228.22,12.93,158.18,15.67,196.34,284.54,487.57,226.68,132.69,72.64,34.7,38.37,139.34,153.04,59.15,98.29,105.46
2023-06-07,68.03,62.78,461.75,14.69,374.75,177.82,180.11,225.27,13.59,158.52,16.1,198.39,281.9,482.13,235.55,134.38,72.03,35.26,38.89,140.69,149.23,57.22,101.0,106.08
2023-06-08,69.1,63.12,464.17,15.19,385.1,180.57,182.1,223.05,13.58,160.26,16.07,198.15,285.78,490.23,234.45,134.41,71.45,35.43,39.09,140.73,151.3,58.48,100.76,106.07
2023-06-09,69.48,63.82,462.69,15.02,387.7,180.96,182.35,223.56,13.74,160.01,15.95,197.89,286.79,493.62,235.03,135.3,71.4,35.47,38.97,141.01,149.53,57.02,99.9,106.3
2023-06-12,71.7,65.25,459.87,15.65,394.82,183.79,181.9,226.17,13.78,159.9,15.93,198.5,288.57,492.59,237.9,136.42,73.09,35.61,39.9,141.0,151.11,54.92,101.26,106.23
2023-06-13,73.59,69.12,452.37,16.0,410.22,183.31,181.54,223.4,14.13,160.74,15.82,201.11,288.55,491.31,245.44,137.6,76.07,35.48,40.28,142.02,153.11,55.28,102.74,106.74
2023-06-14,73.37,68.87,452.55,15.91,429.97,183.95,183.17,223.44,14.2,161.56,15.84,200.52,288.44,459.86,243.32,137.2,74.42,35.73,39.36,141.49,153.96,54.1,101.95,104.7
2023-06-15,71.75,70.25,455.95,16.6,426.53,186.01,185.71,226.17,14.45,163.73,16.03,203.73,292.61,465.89,247.67,138.4,76.18,36.44,39.75,143.09,159.81,54.28,103.81,105.41
2023-06-16,70.69,67.63,459.17,16.3,426.92,184.92,186.04,228.91,14.42,164.23,16.06,202.97,293.7,458.49,245.27,137.48,75.75,36.46,40.06,143.26,155.14,53.85,104.54,106.29
2023-06-20,67.96,67.18,458.38,15.79,438.08,185.01,185.31,226.47,14.22,164.13,15.78,200.4,293.04,469.39,241.15,135.96,73.35,35.81,39.34,142.53,152.08,52.01,102.3,104.02
2023-06-21,64.52,63.99,466.04,14.64,430.45,183.96,185.43,227.25,14.02,163.88,15.61,201.8,294.52,476.75,241.48,133.69,70.35,35.83,38.9,142.32,143.85,50.7,101.47,105.05
2023-06-22,63.17,65.0,463.43,14.05,430.25,187.0,187.35,228.39,14.19,165.62,15.58,200.65,293.3,479.05,237.34,131.17,70.99,35.85,38.73,139.58,145.8,50.85,100.43,104.82
2023-06-23,62.57,63.41,459.36,14.03,422.09,186.68,186.07,229.55,14.02,165.48,15.45,200.09,289.91,477.0,234.44,129.43,69.25,35.51,38.3,138.85,143.65,50.08,100.72,103.78
2023-06-26,62.94,63.19,452.8,13.94,406.32,185.27,184.89,226.3,14.11,163.63,15.63,202.58,289.09,479.06,236.95,131.34,69.63,36.11,36.89,139.19,141.81,50.61,100.41,104.45
2023-06-27,63.51,63.93,453.15,14.61,418.76,188.06,186.22,227.34,14.41,163.29,15.84,203.34,291.3,482.56,240.69,132.34,69.23,36.55,36.42,139.2,144.28,50.93,98.26,104.92
2023-06-28,65.22,66.48,449.66,15.28,411.17,189.25,183.7,227.96,14.79,162.96,15.78,202.5,291.74,474.45,241.87,131.76,69.59,36.82,36.29,138.59,145.09,51.72,98.57,107.05
2023-06-29,63.0,64.08,457.44,15.2,408.22,189.59,183.88,234.32,14.95,164.1,15.98,206.47,294.47,476.44,244.24,134.06,69.17,36.99,36.12,143.43,143.99,51.22,99.24,107.74
2023-06-30,63.96,65.37,460.38,15.33,423.02,193.97,185.22,237.48,15.13,165.52,15.95,207.5,298.41,480.64,246.05,133.81,69.35,37.19,36.68,145.44,146.87,51.09,100.09,109.85
2023-07-03,65.34,65.82,462.58,15.52,424.13,192.46,185.6,237.97,15.24,163.35,16.12,208.3,294.84,477.88,247.33,133.67,69.26,37.28,36.65,146.61,145.96,51.8,101.14,108.28
2023-07-05,65.07,65.08,462.76,15.7,423.17,191.33,186.58,239.45,15.35,162.81,16.07,206.43,296.9,471.22,244.83,134.24,70.34,37.48,36.46,144.64,145.08,50.93,98.63,108.65
2023-07-06,61.6,63.15,461.64,15.13,421.03,191.81,186.6,238.88,14.98,161.6,15.87,204.01,294.92,469.36,240.58,132.16,68.57,37.13,35.63,143.21,143.61,49.44,96.31,107.37
2023-07-07,62.83,62.36,458.71,15.34,425.03,190.68,183.08,236.45,14.98,159.25,15.61,203.26,292.1,461.58,245.18,132.08,68.53,35.9,35.53,144.34,144.05,49.7,97.29,108.27
2023-07-10,67.87,65.48,460.38,16.3,421.8,188.61,184.3,238.16,15.07,159.51,15.27,207.74,294.49,463.05,248.81,132.9,69.74,35.14,35.68,145.15,149.95,51.11,97.19,110.53
2023-07-11,75.43,67.94,466.29,16.49,424.05,188.08,183.98,240.55,15.23,158.63,15.23,208.73,294.74,462.89,252.85,134.44,70.59,34.99,36.02,147.42,150.79,51.76,101.92,111.22
2023-07-12,76.32,64.23,461.96,16.59,439.02,189.77,183.17,242.21,15.22,158.08,15.12,208.52,295.61,451.7,253.6,132.84,70.95,34.86,35.99,148.15,146.13,51.8,101.57,111.2
2023-07-13,76.41,67.62,466.38,16.74,459.77,190.54,187.53,243.31,15.19,158.81,15.12,208.71,295.22,447.75,255.86,133.92,73.53,34.64,36.06,148.87,150.75,53.93,102.86,111.28
2023-07-14,74.02,66.54,464.31,16.4,454.69,190.69,188.21,243.16,14.98,159.87,14.5,206.14,294.94,480.17,255.62,133.4,70.69,34.01,36.32,149.77,149.4,52.72,102.3,110.28
2023-07-17,75.84,71.18,469.97,17.4,464.61,193.99,185.63,243.99,14.09,159.07,13.53,208.17,294.68,484.08,257.46,134.24,70.85,31.46,35.86,153.38,152.73,52.76,101.7,111.14
2023-07-18,75.65,72.93,455.7,18.08,474.94,193.73,184.45,240.77,14.17,159.06,13.45,205.25,293.82,500.0,263.81,135.36,70.84,32.27,36.24,153.66,152.95,53.84,103.01,111.06
2023-07-19,77.3,72.7,451.51,18.05,470.77,195.1,186.26,241.42,14.1,158.74,14.59,205.17,294.13,503.7,262.75,135.48,70.37,33.97,36.44,154.25,157.61,54.18,103.48,109.89
2023-07-20,73.59,67.27,456.01,17.13,455.2,193.13,189.3,239.62,14.03,168.38,14.66,207.96,297.13,504.24,261.09,138.38,69.76,33.64,36.77,156.15,148.07,51.72,104.29,111.24
2023-07-21,73.5,66.57,454.76,16.43,443.09,191.94,190.16,239.25,13.93,170.19,14.76,208.6,295.61,506.53,257.65,138.94,70.0,33.88,37.4,154.95,150.9,52.06,104.33,110.33
2023-07-24,71.86,65.39,456.8,16.32,446.12,192.75,190.92,240.74,13.96,171.08,14.95,209.32,295.31,508.68,259.37,139.54,70.5,33.98,37.51,158.0,149.74,51.82,104.27,110.25
2023-07-25,70.4,67.09,454.15,16.55,456.79,193.62,191.36,238.69,13.58,172.39,14.8,209.68,292.36,510.93,262.06,140.33,70.53,34.24,37.06,156.82,150.94,51.29,109.83,117.16
2023-07-26,71.47,65.74,452.81,16.43,454.52,194.5,191.6,237.1,13.67,172.72,14.89,208.26,291.75,508.0,258.32,141.07,71.41,34.34,37.21,157.76,154.63,52.53,112.64,114.72
2023-07-27,68.19,64.76,448.64,16.15,459.0,193.22,188.53,234.44,13.73,173.69,14.51,196.41,295.19,505.23,258.3,142.97,70.31,33.55,36.2,156.02,152.85,52.01,111.19,115.42
2023-07-28,89.61,66.93,449.0,17.81,467.5,195.83,190.31,235.75,13.26,174.48,14.45,195.19,294.03,502.91,260.43,143.45,73.98,34.03,36.07,156.91,155.6,52.86,111.88,114.39
2023-07-31,96.27,68.77,446.37,19.84,467.29,196.45,187.46,237.73,13.21,167.53,14.52,194.13,293.2,506.37,265.17,144.18,76.86,34.08,36.06,157.96,161.66,53.82,111.5,114.24
2023-08-01,97.49,68.63,451.28,19.99,465.07,195.605,186.82,239.78,13.42,168.89,14.3,193.48,291.07,504.74,288.65,143.33,76.19,33.43,35.61,157.18,165.96,52.99,110.56,113.22
2023-08-02,91.25,64.11,448.56,18.97,442.69,192.58,188.31,237.56,13.04,169.91,14.35,192.9,289.62,504.8,287.57,144.17,72.34,33.32,35.35,155.4,154.73,51.34,108.91,111.97
2023-08-03,88.47,65.04,447.92,18.71,445.15,191.17,187.12,238.76,13.1,170.64,14.09,190.51,291.02,504.86,281.45,144.45,72.94,33.06,35.0,156.35,157.55,52.25,107.19,112.36
2023-08-04,86.35,69.52,445.72,18.2,446.8,181.99,184.6,238.99,12.89,169.04,14.0,189.21,287.02,502.73,276.44,144.24,72.56,32.62,35.02,156.02,150.49,51.24,105.51,113.06
2023-08-07,88.4,67.79,449.78,17.99,454.165,178.85,186.89,241.51,12.94,173.1,14.01,189.6,291.4,510.74,281.65,146.18,73.12,32.53,35.68,156.76,150.97,51.51,105.23,114.73
2023-08-08,86.54,66.59,449.47,17.04,446.64,179.8,184.44,239.29,12.88,173.18,14.18,187.65,289.58,505.86,282.89,145.91,71.48,32.57,35.64,155.88,145.88,51.09,104.12,113.55
